Day,Month,Year,Plot,Subplot,Group,Species,ID,G_F,Plant,Sex,Visits,Jar,time,Observer,Obs,Weather,date_raw,Week,Line,Seed,Fruit
6,5,2020,3,C3,Beetle,Malachius_bipustulatus,Malachius_bipustulatus,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,42,1
6,5,2020,3,C2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,53,1
6,5,2020,3,C2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,53,1
6,5,2020,3,C2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,53,1
6,5,2020,3,C1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,67,1
6,5,2020,3,E3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,Bee nest,Windy,2020-05-06,19,1,46,1
6,5,2020,3,E3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,46,1
6,5,2020,3,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,81,1
6,5,2020,3,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,81,1
6,5,2020,3,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,81,1
6,5,2020,3,F4,Fly,Sphaerophoria_scripta,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,38,1
6,5,2020,3,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,50,1
6,5,2020,3,F2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,70,1
6,5,2020,3,F2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,70,1
6,5,2020,3,F1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,54.5,1
6,5,2020,3,C3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,42,1
6,5,2020,3,C3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,42,1
6,5,2020,3,C3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,42,1
6,5,2020,3,C3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,42,1
6,5,2020,3,E6,Fly,Sphaerophoria_scripta,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-06,19,1,73,1
6,5,2020,2,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,54,1
6,5,2020,2,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,54,1
6,5,2020,2,B3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,73,1
6,5,2020,2,B3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,73,1
6,5,2020,2,A3,Wasp,NA,Braconidae,Wasp,LEMA,NA,1,F_22_4,12:00,M,NA,Windy,2020-05-06,19,1,62,1
6,5,2020,2,D6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,Many flies around fliying near the plants but without sitting on the flowers,Windy,2020-05-06,19,1,77,1
6,5,2020,2,D6,Bee,NA,Andrena_sp,Solitary_bees,LEMA,NA,2,NA,12:00,M,NA,Windy,2020-05-06,19,1,77,1
6,5,2020,2,D5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,57,1
6,5,2020,2,C3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,105.5,1
6,5,2020,2,C3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,105.5,1
6,5,2020,2,D3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,32,1
6,5,2020,2,D3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,32,1
6,5,2020,2,D2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,48,1
6,5,2020,2,D2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,48,1
6,5,2020,2,C2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,80,1
6,5,2020,2,E1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,102,1
6,5,2020,2,E1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,102,1
6,5,2020,2,E2,Fly,Sphaerophoria_scripta,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,110,1
6,5,2020,2,E2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,110,1
6,5,2020,2,F2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,58.5,1
6,5,2020,2,E3,Fly,Sphaerophoria_scripta,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,155,1
6,5,2020,2,E3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,155,1
6,5,2020,2,E3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,155,1
6,5,2020,2,E3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,155,1
6,5,2020,2,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,77,1
6,5,2020,2,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,63,1
6,5,2020,2,F4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,63,1
6,5,2020,2,F5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,88,1
6,5,2020,2,F5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,88,1
6,5,2020,2,F5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,88,1
6,5,2020,2,E5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,45.5,1
6,5,2020,2,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,83,1
6,5,2020,2,E6,Beetle,NA,Mordellidae,Flower_beetles,LEMA,NA,1,NA,12:00,M,NA,Windy,2020-05-06,19,1,83,1
5,5,2020,5,C6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,36,1
5,5,2020,5,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,28.5,1
5,5,2020,5,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,28.5,1
5,5,2020,5,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,28.5,1
5,5,2020,5,F3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,37.5,1
5,5,2020,5,F3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,37.5,1
5,5,2020,4,B1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,32,1
5,5,2020,4,B1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,32,1
5,5,2020,4,D1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,42,1
5,5,2020,4,E1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,132,1
5,5,2020,4,F2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,60,1
5,5,2020,4,F2,Bee,malachurum,Lasioglossum_malachurum,Solitary_bees,LEMA,NA,1,A_bee,NA,M,female,Windy,2020-05-05,19,2,60,1
5,5,2020,4,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Windy,2020-05-05,19,2,101,1
19,5,2020,2,A2,Wasp,NA,Braconidae,Wasp,LEMA,NA,1,6_19_5,13:03,NA,Red_black_fly_6.19.5,NA,2020-05-19,21,1,77,1
19,5,2020,2,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,NA,NA,NA,2020-05-19,21,1,62,1
19,5,2020,2,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,NA,NA,NA,2020-05-19,21,1,77,1
19,5,2020,2,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,NA,NA,NA,2020-05-19,21,1,77,1
19,5,2020,2,A2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,NA,NA,NA,2020-05-19,21,1,77,1
19,5,2020,2,A6,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,3,NA,NA,NA,NA,NA,2020-05-19,21,1,47,1
19,5,2020,2,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,NA,NA,NA,2020-05-19,21,1,54,1
19,5,2020,2,C4,Fly,NA,Dilophus_sp,Small_flies,LEMA,NA,1,NA,NA,NA,NA,NA,2020-05-19,21,1,40,1
19,5,2020,1,C2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:35,NA,NA,NA,2020-05-19,21,1,89.5,1
19,5,2020,1,B3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,NA,NA,NA,2020-05-19,21,1,71,1
19,5,2020,1,B3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,NA,NA,NA,2020-05-19,21,1,71,1
19,5,2020,1,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,NA,NA,NA,2020-05-19,21,1,65,1
19,5,2020,1,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,NA,NA,NA,2020-05-19,21,1,62,1
19,5,2020,1,C6,Fly,Sphaerophoria_scripta,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,NA,NA,NA,NA,2020-05-19,21,1,61.5,1
19,5,2020,1,B4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,NA,2020-05-19,21,1,65,1
19,5,2020,3,B6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:22,NA,NA,NA,2020-05-19,21,1,75,1
19,5,2020,3,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:22,NA,NA,NA,2020-05-19,21,1,50,1
19,5,2020,3,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:22,NA,NA,NA,2020-05-19,21,1,50,1
19,5,2020,3,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:22,NA,NA,NA,2020-05-19,21,1,50,1
19,5,2020,8,B5,Bee,NA,Andrena_sp,Solitary_bees,PUPA,NA,1,NA,14:00,NA,NA,NA,2020-05-19,21,3,66,1
19,5,2020,8,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,PUPA,NA,1,NA,14:00,NA,NA,NA,2020-05-19,21,3,66,1
19,5,2020,7,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:23,NA,NA,NA,2020-05-19,21,3,27,1
19,5,2020,7,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:23,NA,NA,NA,2020-05-19,21,3,33,1
19,5,2020,7,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:23,NA,NA,NA,2020-05-19,21,3,33,1
19,5,2020,9,D5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:09,NA,NA,NA,2020-05-19,21,3,48,1
19,5,2020,9,D2,Fly,NA,Sphaerophoria_scripta,Hoverflies,LEMA,NA,1,NA,13:09,NA,NA,NA,2020-05-19,21,3,30,1
19,5,2020,3,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:22,L,NA,NA,2020-05-19,21,1,40,1
19,5,2020,3,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:22,L,NA,NA,2020-05-19,21,1,73,1
19,5,2020,3,C2,Beetle,NA,Cassida_sp,Small_beetles,LEMA,NA,1,NA,12:22,L,Rainbow_beetle,NA,2020-05-19,21,1,53,1
19,5,2020,3,E3,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,1,NA,12:22,L,NA,NA,2020-05-19,21,1,46,1
19,5,2020,2,E1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:05,L,NA,NA,2020-05-19,21,1,102,1
19,5,2020,2,E2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:05,L,NA,NA,2020-05-19,21,1,110,1
19,5,2020,2,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:05,L,NA,NA,2020-05-19,21,1,63,1
19,5,2020,2,F2,Bee,ligurica,Osmia_ligurica,Solitary_bees,LEMA,NA,4,4_19_5,13:05,L,Bee_4.19.5,NA,2020-05-19,21,1,58.5,1
19,5,2020,1,E2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:35,L,NA,NA,2020-05-19,21,1,76.5,1
19,5,2020,1,E2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:35,L,NA,NA,2020-05-19,21,1,76.5,1
19,5,2020,1,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:35,L,NA,NA,2020-05-19,21,1,60.5,1
19,5,2020,1,D5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:35,L,NA,NA,2020-05-19,21,1,65,1
19,5,2020,1,D5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:35,L,NA,NA,2020-05-19,21,1,65,1
19,5,2020,1,D4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:35,L,NA,NA,2020-05-19,21,1,66.5,1
19,5,2020,1,F4,Wasp,NA,Braconidae,Wasp,LEMA,NA,1,6_19_5,13:35,L,Red_black_fly_6.19.5,NA,2020-05-19,21,1,71,1
19,5,2020,1,F4,Wasp,NA,Braconidae,Wasp,LEMA,NA,1,6_19_5,13:35,L,Red_black_fly_6.19.5,NA,2020-05-19,21,1,71,1
19,5,2020,1,E2,Fly,Episyrphus_balteatus,Episyrphus_balteatus,Hoverflies,LEMA,NA,7,NA,13:35,L,NA,NA,2020-05-19,21,1,76.5,1
19,5,2020,1,F2,Fly,NA,Cylindromyia_sp,House_flies,LEMA,NA,1,NA,13:35,L,NA,NA,2020-05-19,21,1,60,1
19,5,2020,1,F3,Fly,Episyrphus_balteatus,Episyrphus_balteatus,Hoverflies,LEMA,NA,2,NA,13:35,L,NA,NA,2020-05-19,21,1,60.5,1
19,5,2020,1,D5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:35,L,NA,NA,2020-05-19,21,1,65,1
18,5,2020,8,F6,Fly,Episyrphus_balteatus,Episyrphus_balteatus,Hoverflies,LEMA,NA,2,NA,13:35,L,NA,NA,2020-05-18,21,3,17,1
18,5,2020,8,F6,Butterfly,Lasiocampa trifolii,Lasiocampa_trifolii,Butterflies,LEMA,NA,3,NA,13:35,L,NA,NA,2020-05-18,21,3,17,1
18,5,2020,5,F6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,L,NA,NA,2020-05-18,21,2,28.5,1
18,5,2020,5,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,L,NA,NA,2020-05-18,21,2,28.5,1
18,5,2020,5,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,L,NA,NA,2020-05-18,21,2,37.5,1
29,5,2020,3,A4,Bee,NA,Andrena_sp,Solitary_bees,PUPA,NA,2,NA,NA,L,NA,NA,2020-05-29,22,1,43,1
29,5,2020,3,B5,Bee,NA,Andrena_sp,Solitary_bees,LEMA,NA,1,NA,11:19,L,NA,NA,2020-05-29,22,1,59.333333333333336,1
29,5,2020,2,B1,Fly,NA,Anastoechus_sp,Humbleflies,PUPA,NA,2,NA,11:01,L,NA,NA,2020-05-29,22,1,54,1
29,5,2020,2,B1,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,1,NA,11:01,L,NA,NA,2020-05-29,22,1,58,1
29,5,2020,2,C6,Fly,NA,Anastoechus_sp,Humbleflies,PUPA,NA,2,NA,11:01,L,NA,NA,2020-05-29,22,1,100,1
29,5,2020,2,C5,Bee,NA,Andrena_sp,Solitary_bees,LEMA,NA,2,NA,11:01,L,NA,NA,2020-05-29,22,1,111,1
29,5,2020,2,C5,Bee,NA,Andrena_sp,Solitary_bees,PUPA,NA,2,NA,11:01,L,NA,NA,2020-05-29,22,1,21,1
29,5,2020,2,C6,Bee,NA,Andrena_sp,Solitary_bees,PUPA,NA,2,NA,11:01,L,NA,NA,2020-05-29,22,1,100,1
29,5,2020,2,C6,Bee,NA,Andrena_sp,Solitary_bees,LEMA,NA,1,NA,11:01,L,NA,NA,2020-05-29,22,1,82,1
29,5,2020,2,B2,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,5,NA,11:01,L,NA,NA,2020-05-29,22,1,54,1
29,5,2020,2,A2,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,1,NA,11:01,L,NA,NA,2020-05-29,22,1,77,1
29,5,2020,1,B6,Bee,NA,Andrena_sp,Solitary_bees,LEMA,NA,1,NA,10:44,L,NA,NA,2020-05-29,22,1,62,1
28,5,2020,8,F6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:27,L,NA,NA,2020-05-28,22,3,17,1
28,5,2020,8,B4,Bee,NA,Andrena_sp,Solitary_bees,PUPA,NA,1,NA,12:27,M,Small black bee,So warm/sunny,2020-05-28,22,3,1,1
1,6,2020,4,D3,Fly,NA,Ulidiidae,Small_flies,LEMA,NA,1,NA,10:30,L,NA,NA,2020-06-01,23,2,18,1
1,6,2020,5,F6,Fly,NA,Ulidiidae,Small_flies,LEMA,NA,1,NA,10:38,L,NA,NA,2020-06-01,23,2,28.5,1
1,6,2020,8,F5,Bee,malachurum,Lasioglossum_sp,Solitary_bees,PUPA,NA,6,1_1_06,11:02,L,Subgenus: Dialictus.  bee_1_1_6,NA,2020-06-01,23,3,1,1
1,6,2020,2,D6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:55,L,red reflexions,NA,2020-06-01,23,1,77,1
1,6,2020,1,E1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,15:37,L,red reflexions,NA,2020-06-01,23,1,80,1
1,6,2020,1,F3,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,1,NA,15:37,L,NA,NA,2020-06-01,23,1,60.5,1
29,5,2020,1,F4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,10:44,M,red reflexions,NA,2020-05-29,22,1,71,1
29,5,2020,1,E6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:44,M,NA,NA,2020-05-29,22,1,60,1
29,5,2020,1,D6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:44,M,NA,NA,2020-05-29,22,1,55,1
29,5,2020,1,D6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,10:44,M,NA,NA,2020-05-29,22,1,55,1
29,5,2020,1,E5,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,3,3_28_5,10:44,M,NA,NA,2020-05-29,22,1,59,1
29,5,2020,1,E3,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,2,3_28_5,10:44,M,NA,NA,2020-05-29,22,1,51.5,1
29,5,2020,1,E2,Bee,NA,Andrena_sp,Solitary_bees,LEMA,NA,4,NA,10:44,M,NA,NA,2020-05-29,22,1,76.5,1
29,5,2020,2,F1,Fly,NA,Ulidiidae,Small_flies,LEMA,NA,1,NA,11:01,M,NA,NA,2020-05-29,22,1,57,1
29,5,2020,2,F2,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,1,3_28_5,11:01,M,NA,NA,2020-05-29,22,1,58.5,1
29,5,2020,2,F2,Fly,NA,Ulidiidae,Small_flies,LEMA,NA,1,NA,11:01,M,black,NA,2020-05-29,22,1,58.5,1
29,5,2020,2,E5,Bee,malachurum,Lasioglossum_malachurum,Solitary_bees,LEMA,NA,1,1_29_5,11:01,M,NA,NA,2020-05-29,22,1,45.5,1
29,5,2020,2,D5,Bee,malachurum,Lasioglossum_malachurum,Solitary_bees,LEMA,NA,1,1_29_5,11:01,M,BLACK,NA,2020-05-29,22,1,57,1
29,5,2020,2,E2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,11:01,M,NA,NA,2020-05-29,22,1,110,1
29,5,2020,2,D2,Bee,malachurum,Lasioglossum_malachurum,Solitary_bees,LEMA,NA,1,1_29_5,11:01,M,NA,NA,2020-05-29,22,1,48,1
29,5,2020,3,F5,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,2,3_28_5,11:19,M,NA,NA,2020-05-29,22,1,48.5,1
29,5,2020,3,F6,Fly,NA,Anastoechus_sp,Humbleflies,PUPA,NA,2,3_28_5,11:19,M,NA,NA,2020-05-29,22,1,128,1
29,5,2020,3,F6,Fly,NA,Anastoechus_sp,Humbleflies,LEMA,NA,3,3_28_5,11:19,M,NA,NA,2020-05-29,22,1,81,1
29,5,2020,3,F6,Fly,NA,Anastoechus_sp,Humbleflies,PUPA,NA,1,3_28_5,11:19,M,NA,NA,2020-05-29,22,1,128,1
29,5,2020,3,D5,Bee,malachurum,Lasioglossum_malachurum,Solitary_bees,PUPA,NA,6,1_29_5,11:19,M,NA,NA,2020-05-29,22,1,103,1
29,5,2020,3,E2,Fly,NA,Anastoechus_sp,Humbleflies,PUPA,NA,1,3_28_5,11:19,M,NA,NA,2020-05-29,22,1,40,1
1,6,2020,8,D5,Beetle,NA,Anthicidae,Small_beetles,PUPA,NA,1,2_28_5,11:05,M,Small and black,NA,2020-06-01,23,3,3,1
1,6,2020,8,D4,Butterfly,Vanessa_cardui,Vanessa_cardui,Butterflies,PUPA,NA,2,NA,NA,M,NA,NA,2020-06-01,23,3,57,1
1,6,2020,2,A3,Fly,Bombilus_major,Bombilus_major,Humbleflies,CETE,NA,1,NA,13:06,M,NA,NA,2020-06-01,23,1,190,1
1,6,2020,2,E6,Fly,Bombilus_major,Bombilus_major,Humbleflies,PUPA,NA,1,NA,13:06,M,NA,NA,2020-06-01,23,1,14,1
1,6,2020,3,D5,Fly,Bombilus_major,Bombilus_major,Humbleflies,LEMA,NA,2,NA,14:53,M,NA,NA,2020-06-01,23,1,35,1
8,6,2020,4,D1,Bee,immunitum,Lasioglossum_immunitum,Solitary_bees,LEMA,NA,1,2_8_six,12:57,M,Big_bee_2_8_7. female,NA,2020-06-08,24,2,42,1
8,6,2020,6,C6,Bee,malachurum,Lasioglossum_malachurum,Solitary_bees,LEMA,NA,2,1_8_six,12:18,M,Small bee 1_8_6. Female,Warm,2020-06-08,24,2,83,1
8,6,2020,6,C6,Bee,malachurum,Lasioglossum_malachurum,Solitary_bees,LEMA,NA,2,1_8_six,12:18,M,Small bee 1_8_6. Female,Warm,2020-06-08,24,2,83,1
8,6,2020,9,E1,Bee,malachurum,Lasioglossum_malachurum,Solitary_bees,PUPA,NA,1,1_8_six,10:55,M,Small bee 1_8_6. Female,Warm,2020-06-08,24,3,41,1
8,6,2020,9,D5,Bee,malachurum,Lasioglossum_malachurum,Solitary_bees,LEMA,NA,1,1_8_six,12:55,M,Small bee 1_8_6. Female,Warm,2020-06-08,24,3,48,1
