"","Bees","Flower_beetles","House_flies","Hoverflies","Small_beetles","Small_flies"
"D5 CHFU 7",0,0,0.025,0,0,0.05
"D5 CHFU 8",0,0,0.025,0,0,0.05
"D5 CHFU 9",0,0,0.025,0,0,0.05
"D6 CHFU 1",0,0,0,0.0285714285714286,0,0.95
"D6 CHFU 10",0,0,0,0.0285714285714286,0,0
"D6 CHFU 11",0,0,0,0.0285714285714286,0,0
"D6 CHFU 12",0,0,0,0.0285714285714286,0,0
"D6 CHFU 13",0,0,0,0.0285714285714286,0,0
"D6 CHFU 14",0,0,0,0.0285714285714286,0,0
"D6 CHFU 15",0,0,0,0.0285714285714286,0,0
"D6 CHFU 16",0,0,0,0.0285714285714286,0,0
"D6 CHFU 17",0,0,0,0.0285714285714286,0,0
"D6 CHFU 18",0,0,0,0.0285714285714286,0,0
"D6 CHFU 19",0,0,0,0.0285714285714286,0,0
"D6 CHFU 2",0,0,0,0.0285714285714286,0,0.95
"D6 CHFU 20",0,0,0,0.0285714285714286,0,0
"D6 CHFU 21",0,0,0,0.0285714285714286,0,0
"D6 CHFU 22",0,0,0,0.0285714285714286,0,0
"D6 CHFU 23",0,0,0,0.0285714285714286,0,0
"D6 CHFU 24",0,0,0,0.0285714285714286,0,0
"D6 CHFU 25",0,0,0,0.0285714285714286,0,0
"D6 CHFU 26",0,0,0,0.0285714285714286,0,0
"D6 CHFU 27",0,0,0,0.0285714285714286,0,0
"D6 CHFU 28",0,0,0,0.0285714285714286,0,0
"D6 CHFU 29",0,0,0,0.0285714285714286,0,0
"D6 CHFU 3",0,0,0,0.0285714285714286,0,0.95
"D6 CHFU 30",0,0,0,0.0285714285714286,0,0
"D6 CHFU 31",0,0,0,0.0285714285714286,0,0
"D6 CHFU 32",0,0,0,0.0285714285714286,0,0
"D6 CHFU 33",0,0,0,0.0285714285714286,0,0
"D6 CHFU 34",0,0,0,0.0285714285714286,0,0
"D6 CHFU 35",0,0,0,0.0285714285714286,0,0
"D6 CHFU 4",0,0,0,0.0285714285714286,0,0.95
"D6 CHFU 5",0,0,0,0.0285714285714286,0,0.2
"D6 CHFU 6",0,0,0,0.0285714285714286,0,0
"D6 CHFU 7",0,0,0,0.0285714285714286,0,0
"D6 CHFU 8",0,0,0,0.0285714285714286,0,0
"D6 CHFU 9",0,0,0,0.0285714285714286,0,0
"E1 CHFU 1",0,0,0,0,0.0384615384615385,1.2047619047619
"E1 CHFU 10",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 11",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 12",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 13",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 14",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 15",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 16",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 17",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 18",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 19",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 2",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 20",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 21",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 22",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 23",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 24",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 25",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 26",0,0,0,0,0.0384615384615385,0.133333333333333
"E1 CHFU 27",0,0,0,0,0,0.133333333333333
"E1 CHFU 28",0,0,0,0,0,0.133333333333333
"E1 CHFU 29",0,0,0,0,0,0.133333333333333
"E1 CHFU 3",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 30",0,0,0,0,0,0.133333333333333
"E1 CHFU 4",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 5",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 6",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 7",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 8",0,0,0,0,0.0384615384615385,0.204761904761905
"E1 CHFU 9",0,0,0,0,0.0384615384615385,0.204761904761905
"E2 CHFU 1",0,0,0,0.0526315789473684,0,2.5
"E2 CHFU 10",0,0,0,0.0526315789473684,0,0
"E2 CHFU 11",0,0,0,0.0526315789473684,0,0
"E2 CHFU 12",0,0,0,0.0526315789473684,0,0
"E2 CHFU 13",0,0,0,0.0526315789473684,0,0
"E2 CHFU 14",0,0,0,0.0526315789473684,0,0
"E2 CHFU 15",0,0,0,0.0526315789473684,0,0
"E2 CHFU 16",0,0,0,0.0526315789473684,0,0
"E2 CHFU 17",0,0,0,0.0526315789473684,0,0
"E2 CHFU 18",0,0,0,0.0526315789473684,0,0
"E2 CHFU 19",0,0,0,0.0526315789473684,0,0
"E2 CHFU 2",0,0,0,0.0526315789473684,0,1.5
"E2 CHFU 3",0,0,0,0.0526315789473684,0,0
"E2 CHFU 4",0,0,0,0.0526315789473684,0,0
"E2 CHFU 5",0,0,0,0.0526315789473684,0,0
"E2 CHFU 6",0,0,0,0.0526315789473684,0,0
"E2 CHFU 7",0,0,0,0.0526315789473684,0,0
"E2 CHFU 8",0,0,0,0.0526315789473684,0,0
"E2 CHFU 9",0,0,0,0.0526315789473684,0,0
"E3 CHFU 1",0.0526315789473684,0.0142857142857143,0,0,0,0.341666666666667
"E3 CHFU 10",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 11",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 12",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 13",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 14",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 15",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 16",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 17",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 18",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 19",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 2",0.0526315789473684,0.0142857142857143,0,0,0,0.341666666666667
"E3 CHFU 20",0,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 21",0,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 22",0,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 23",0,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 24",0,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 25",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 26",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 27",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 28",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 29",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 3",0.0526315789473684,0.0142857142857143,0,0,0,0.341666666666667
"E3 CHFU 30",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 31",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 32",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 33",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 34",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 35",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 36",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 37",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 38",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 39",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 4",0.0526315789473684,0.0142857142857143,0,0,0,0.341666666666667
"E3 CHFU 40",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 41",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 42",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 43",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 44",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 45",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 46",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 47",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 48",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 49",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 5",0.0526315789473684,0.0142857142857143,0,0,0,0.341666666666667
"E3 CHFU 50",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 51",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 52",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 53",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 54",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 55",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 56",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 57",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 58",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 59",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 6",0.0526315789473684,0.0142857142857143,0,0,0,0.341666666666667
"E3 CHFU 60",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 61",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 62",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 63",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 64",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 65",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 66",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 67",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 68",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 69",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 7",0.0526315789473684,0.0142857142857143,0,0,0,0.341666666666667
"E3 CHFU 70",0,0.0142857142857143,0,0,0,0.0142857142857143
"E3 CHFU 8",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E3 CHFU 9",0.0526315789473684,0.0142857142857143,0,0,0,0.0559523809523809
"E4 CHFU 1",0.025,0,0.0166666666666667,0.0166666666666667,0,0.266666666666667
"E4 CHFU 10",0.025,0,0.0166666666666667,0.0166666666666667,0,0.266666666666667
"E4 CHFU 11",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 12",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 13",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 14",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 15",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 16",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 17",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 18",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 19",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 2",0.025,0,0.0166666666666667,0.0166666666666667,0,0.266666666666667
"E4 CHFU 20",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 21",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 22",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 23",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 24",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 25",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 26",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 27",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 28",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 29",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 3",0.025,0,0.0166666666666667,0.0166666666666667,0,0.266666666666667
"E4 CHFU 30",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 31",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 32",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 33",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 34",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 35",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 36",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 37",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 38",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 39",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 4",0.025,0,0.0166666666666667,0.0166666666666667,0,0.266666666666667
"E4 CHFU 40",0.025,0,0.0166666666666667,0.0166666666666667,0,0.0666666666666667
"E4 CHFU 41",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 42",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 43",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 44",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 45",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 46",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 47",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 48",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 49",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 5",0.025,0,0.0166666666666667,0.0166666666666667,0,0.266666666666667
"E4 CHFU 50",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 51",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 52",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 53",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 54",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 55",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 56",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 57",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 58",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 59",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 6",0.025,0,0.0166666666666667,0.0166666666666667,0,0.266666666666667
"E4 CHFU 60",0,0,0.0166666666666667,0.0166666666666667,0,0.0166666666666667
"E4 CHFU 7",0.025,0,0.0166666666666667,0.0166666666666667,0,0.266666666666667
"E4 CHFU 8",0.025,0,0.0166666666666667,0.0166666666666667,0,0.266666666666667
"E4 CHFU 9",0.025,0,0.0166666666666667,0.0166666666666667,0,0.266666666666667
"E5 CHFU 1",0.05,0,0.025,0,0,0.596428571428571
"E5 CHFU 10",0.05,0,0.025,0,0,0.0964285714285714
"E5 CHFU 11",0.05,0,0.025,0,0,0.0964285714285714
"E5 CHFU 12",0.05,0,0.025,0,0,0.0964285714285714
"E5 CHFU 13",0.05,0,0.025,0,0,0.0964285714285714
"E5 CHFU 14",0.05,0,0.025,0,0,0.0964285714285714
"E5 CHFU 15",0.05,0,0.025,0,0,0.025
"E5 CHFU 16",0.05,0,0.025,0,0,0.025
"E5 CHFU 17",0.05,0,0.025,0,0,0.025
"E5 CHFU 18",0.05,0,0.025,0,0,0.025
"E5 CHFU 19",0.05,0,0.025,0,0,0.025
"E5 CHFU 2",0.05,0,0.025,0,0,0.596428571428571
"E5 CHFU 20",0.05,0,0.025,0,0,0.025
"E5 CHFU 21",0,0,0.025,0,0,0.025
"E5 CHFU 22",0,0,0.025,0,0,0.025
"E5 CHFU 23",0,0,0.025,0,0,0.025
"E5 CHFU 24",0,0,0.025,0,0,0.025
"E5 CHFU 25",0,0,0.025,0,0,0.025
"E5 CHFU 26",0,0,0.025,0,0,0.025
"E5 CHFU 27",0,0,0.025,0,0,0.025
"E5 CHFU 28",0,0,0.025,0,0,0.025
"E5 CHFU 29",0,0,0.025,0,0,0.025
"E5 CHFU 3",0.05,0,0.025,0,0,0.0964285714285714
"E5 CHFU 30",0,0,0.025,0,0,0.025
"E5 CHFU 31",0,0,0.025,0,0,0.025
"E5 CHFU 32",0,0,0.025,0,0,0.025
"E5 CHFU 33",0,0,0.025,0,0,0.025
"E5 CHFU 34",0,0,0.025,0,0,0.025
"E5 CHFU 35",0,0,0.025,0,0,0.025
"E5 CHFU 36",0,0,0.025,0,0,0.025
"E5 CHFU 37",0,0,0.025,0,0,0.025
"E5 CHFU 38",0,0,0.025,0,0,0.025
"E5 CHFU 39",0,0,0.025,0,0,0.025
"E5 CHFU 4",0.05,0,0.025,0,0,0.0964285714285714
"E5 CHFU 40",0,0,0.025,0,0,0.025
"E5 CHFU 5",0.05,0,0.025,0,0,0.0964285714285714
"E5 CHFU 6",0.05,0,0.025,0,0,0.0964285714285714
"E5 CHFU 7",0.05,0,0.025,0,0,0.0964285714285714
"E5 CHFU 8",0.05,0,0.025,0,0,0.0964285714285714
"E5 CHFU 9",0.05,0,0.025,0,0,0.0964285714285714
"E6 CHFU 1",0,0,0,0.166666666666667,0,0
"E6 CHFU 2",0,0,0,0.166666666666667,0,0
"E6 CHFU 3",0,0,0,0.166666666666667,0,0
"E6 CHFU 4",0,0,0,0.166666666666667,0,0
"E6 CHFU 5",0,0,0,0.166666666666667,0,0
"E6 CHFU 6",0,0,0,0.166666666666667,0,0
"F1 CHFU 1",0,0,0,0,0,2.3125
"F1 CHFU 10",0,0,0,0,0,0.3125
"F1 CHFU 11",0,0,0,0,0,0.3125
"F1 CHFU 12",0,0,0,0,0,0.3125
"F1 CHFU 13",0,0,0,0,0,0.3125
"F1 CHFU 14",0,0,0,0,0,0.3125
"F1 CHFU 15",0,0,0,0,0,0.3125
"F1 CHFU 16",0,0,0,0,0,0.3125
"F1 CHFU 2",0,0,0,0,0,0.3125
"F1 CHFU 3",0,0,0,0,0,0.3125
"F1 CHFU 4",0,0,0,0,0,0.3125
"F1 CHFU 5",0,0,0,0,0,0.3125
"F1 CHFU 6",0,0,0,0,0,0.3125
"F1 CHFU 7",0,0,0,0,0,0.3125
"F1 CHFU 8",0,0,0,0,0,0.3125
"F1 CHFU 9",0,0,0,0,0,0.3125
"F2 CHFU 1",0.0285714285714286,0,0,1.2,0,3
"F2 CHFU 10",0.0285714285714286,0,0,0,0,0
"F2 CHFU 11",0.0285714285714286,0,0,0,0,0
"F2 CHFU 12",0.0285714285714286,0,0,0,0,0
"F2 CHFU 13",0.0285714285714286,0,0,0,0,0
"F2 CHFU 14",0.0285714285714286,0,0,0,0,0
"F2 CHFU 15",0.0285714285714286,0,0,0,0,0
"F2 CHFU 16",0.0285714285714286,0,0,0,0,0
"F2 CHFU 17",0.0285714285714286,0,0,0,0,0
"F2 CHFU 18",0.0285714285714286,0,0,0,0,0
"F2 CHFU 19",0.0285714285714286,0,0,0,0,0
"F2 CHFU 2",0.0285714285714286,0,0,0.2,0,0
"F2 CHFU 20",0.0285714285714286,0,0,0,0,0
"F2 CHFU 21",0.0285714285714286,0,0,0,0,0
"F2 CHFU 22",0.0285714285714286,0,0,0,0,0
"F2 CHFU 23",0.0285714285714286,0,0,0,0,0
"F2 CHFU 24",0.0285714285714286,0,0,0,0,0
"F2 CHFU 25",0.0285714285714286,0,0,0,0,0
"F2 CHFU 26",0.0285714285714286,0,0,0,0,0
"F2 CHFU 27",0.0285714285714286,0,0,0,0,0
"F2 CHFU 28",0.0285714285714286,0,0,0,0,0
"F2 CHFU 29",0.0285714285714286,0,0,0,0,0
"F2 CHFU 3",0.0285714285714286,0,0,0.2,0,0
"F2 CHFU 30",0.0285714285714286,0,0,0,0,0
"F2 CHFU 31",0.0285714285714286,0,0,0,0,0
"F2 CHFU 32",0.0285714285714286,0,0,0,0,0
"F2 CHFU 33",0.0285714285714286,0,0,0,0,0
"F2 CHFU 34",0.0285714285714286,0,0,0,0,0
"F2 CHFU 35",0.0285714285714286,0,0,0,0,0
"F2 CHFU 4",0.0285714285714286,0,0,0.2,0,0
"F2 CHFU 5",0.0285714285714286,0,0,0.2,0,0
"F2 CHFU 6",0.0285714285714286,0,0,0,0,0
"F2 CHFU 7",0.0285714285714286,0,0,0,0,0
"F2 CHFU 8",0.0285714285714286,0,0,0,0,0
"F2 CHFU 9",0.0285714285714286,0,0,0,0,0
"F3 CHFU 1",0,0,0,0,0,0.533333333333333
"F3 CHFU 10",0,0,0,0,0,0.0333333333333333
"F3 CHFU 11",0,0,0,0,0,0.0333333333333333
"F3 CHFU 12",0,0,0,0,0,0.0333333333333333
"F3 CHFU 13",0,0,0,0,0,0.0333333333333333
"F3 CHFU 14",0,0,0,0,0,0.0333333333333333
"F3 CHFU 15",0,0,0,0,0,0.0333333333333333
"F3 CHFU 16",0,0,0,0,0,0.0333333333333333
"F3 CHFU 17",0,0,0,0,0,0.0333333333333333
"F3 CHFU 18",0,0,0,0,0,0.0333333333333333
"F3 CHFU 19",0,0,0,0,0,0.0333333333333333
"F3 CHFU 2",0,0,0,0,0,0.533333333333333
"F3 CHFU 20",0,0,0,0,0,0.0333333333333333
"F3 CHFU 21",0,0,0,0,0,0.0333333333333333
"F3 CHFU 22",0,0,0,0,0,0.0333333333333333
"F3 CHFU 23",0,0,0,0,0,0.0333333333333333
"F3 CHFU 24",0,0,0,0,0,0.0333333333333333
"F3 CHFU 25",0,0,0,0,0,0.0333333333333333
"F3 CHFU 26",0,0,0,0,0,0.0333333333333333
"F3 CHFU 27",0,0,0,0,0,0.0333333333333333
"F3 CHFU 28",0,0,0,0,0,0.0333333333333333
"F3 CHFU 29",0,0,0,0,0,0.0333333333333333
"F3 CHFU 3",0,0,0,0,0,0.0333333333333333
"F3 CHFU 30",0,0,0,0,0,0.0333333333333333
"F3 CHFU 4",0,0,0,0,0,0.0333333333333333
"F3 CHFU 5",0,0,0,0,0,0.0333333333333333
"F3 CHFU 6",0,0,0,0,0,0.0333333333333333
"F3 CHFU 7",0,0,0,0,0,0.0333333333333333
"F3 CHFU 8",0,0,0,0,0,0.0333333333333333
"F3 CHFU 9",0,0,0,0,0,0.0333333333333333
"F4 CHFU 1",0,0.142857142857143,0,0,0,0.468181818181818
"F4 CHFU 10",0,0,0,0,0,0.468181818181818
"F4 CHFU 11",0,0,0,0,0,0.468181818181818
"F4 CHFU 12",0,0,0,0,0,0.195454545454545
"F4 CHFU 13",0,0,0,0,0,0.195454545454545
"F4 CHFU 14",0,0,0,0,0,0.195454545454545
"F4 CHFU 15",0,0,0,0,0,0.195454545454545
"F4 CHFU 16",0,0,0,0,0,0.195454545454545
"F4 CHFU 17",0,0,0,0,0,0.195454545454545
"F4 CHFU 18",0,0,0,0,0,0.195454545454545
"F4 CHFU 19",0,0,0,0,0,0.195454545454545
"F4 CHFU 2",0,0.142857142857143,0,0,0,0.468181818181818
"F4 CHFU 20",0,0,0,0,0,0.195454545454545
"F4 CHFU 21",0,0,0,0,0,0.0454545454545455
"F4 CHFU 22",0,0,0,0,0,0.0454545454545455
"F4 CHFU 3",0,0.142857142857143,0,0,0,0.468181818181818
"F4 CHFU 4",0,0.142857142857143,0,0,0,0.468181818181818
"F4 CHFU 5",0,0.142857142857143,0,0,0,0.468181818181818
"F4 CHFU 6",0,0.142857142857143,0,0,0,0.468181818181818
"F4 CHFU 7",0,0.142857142857143,0,0,0,0.468181818181818
"F4 CHFU 8",0,0,0,0,0,0.468181818181818
"F4 CHFU 9",0,0,0,0,0,0.468181818181818
"F5 CHFU 1",0,0,0,0,0,1.02809523809524
"F5 CHFU 10",0,0,0,0,0,0.111428571428571
"F5 CHFU 11",0,0,0,0,0,0.111428571428571
"F5 CHFU 12",0,0,0,0,0,0.111428571428571
"F5 CHFU 13",0,0,0,0,0,0.111428571428571
"F5 CHFU 14",0,0,0,0,0,0.111428571428571
"F5 CHFU 15",0,0,0,0,0,0.04
"F5 CHFU 16",0,0,0,0,0,0.04
"F5 CHFU 17",0,0,0,0,0,0.04
"F5 CHFU 18",0,0,0,0,0,0.04
"F5 CHFU 19",0,0,0,0,0,0.04
"F5 CHFU 2",0,0,0,0,0,1.02809523809524
"F5 CHFU 20",0,0,0,0,0,0.04
"F5 CHFU 21",0,0,0,0,0,0.04
"F5 CHFU 22",0,0,0,0,0,0.04
"F5 CHFU 23",0,0,0,0,0,0.04
"F5 CHFU 24",0,0,0,0,0,0.04
"F5 CHFU 25",0,0,0,0,0,0.04
"F5 CHFU 26",0,0,0,0,0,0.04
"F5 CHFU 27",0,0,0,0,0,0.04
"F5 CHFU 28",0,0,0,0,0,0.04
"F5 CHFU 29",0,0,0,0,0,0.04
"F5 CHFU 3",0,0,0,0,0,1.02809523809524
"F5 CHFU 30",0,0,0,0,0,0.04
"F5 CHFU 31",0,0,0,0,0,0.04
"F5 CHFU 32",0,0,0,0,0,0.04
"F5 CHFU 33",0,0,0,0,0,0.04
"F5 CHFU 34",0,0,0,0,0,0.04
"F5 CHFU 35",0,0,0,0,0,0.04
"F5 CHFU 36",0,0,0,0,0,0.04
"F5 CHFU 37",0,0,0,0,0,0.04
"F5 CHFU 38",0,0,0,0,0,0.04
"F5 CHFU 39",0,0,0,0,0,0.04
"F5 CHFU 4",0,0,0,0,0,1.02809523809524
"F5 CHFU 40",0,0,0,0,0,0.04
"F5 CHFU 41",0,0,0,0,0,0.04
"F5 CHFU 42",0,0,0,0,0,0.04
"F5 CHFU 43",0,0,0,0,0,0.04
"F5 CHFU 44",0,0,0,0,0,0.04
"F5 CHFU 45",0,0,0,0,0,0.04
"F5 CHFU 46",0,0,0,0,0,0.04
"F5 CHFU 47",0,0,0,0,0,0.04
"F5 CHFU 48",0,0,0,0,0,0.04
"F5 CHFU 49",0,0,0,0,0,0.04
"F5 CHFU 5",0,0,0,0,0,0.278095238095238
"F5 CHFU 50",0,0,0,0,0,0.04
"F5 CHFU 6",0,0,0,0,0,0.278095238095238
"F5 CHFU 7",0,0,0,0,0,0.111428571428571
"F5 CHFU 8",0,0,0,0,0,0.111428571428571
"F5 CHFU 9",0,0,0,0,0,0.111428571428571
"F6 CHFU 1",0,0,0,4,0,0.128571428571429
