year;month;day;plot;subplot;focal;fruit;competitor;number
2019;3;25;8;E3;LEMA;4;LYTR;0
2019;3;25;8;E3;LEMA;4;MEEL;0
2019;3;25;8;E3;LEMA;4;MEPO;0
2019;3;25;8;E3;LEMA;4;MESU;0
2019;3;25;8;E3;LEMA;4;PAIN;0
2019;3;25;8;E3;LEMA;4;PLCO;0
2019;3;25;8;E3;LEMA;4;POMA;4
2019;3;25;8;E3;LEMA;4;POMO;0
2019;3;25;8;E3;LEMA;4;PUPA;0
2019;3;25;8;E3;LEMA;4;RAPE;3
2019;3;25;8;E3;LEMA;4;SASO;0
2019;3;25;8;E3;LEMA;4;SCLA;0
2019;3;25;8;E3;LEMA;4;SOAS;0
2019;3;25;8;E3;LEMA;4;SPRU;0
2019;3;25;8;E3;LEMA;4;SUSP;0
2019;3;25;8;E4;LEMA;5;BEMA;0
2019;3;25;8;E4;LEMA;5;CETE;0
2019;3;25;8;E4;LEMA;5;CHFU;5
2019;3;25;8;E4;LEMA;5;CHMI;0
2019;3;25;8;E4;LEMA;5;COSQ;0
2019;3;25;8;E4;LEMA;5;FRPU;0
2019;3;25;8;E4;LEMA;5;HOMA;0
2019;3;25;8;E4;LEMA;5;LEMA;1
2019;3;25;8;E4;LEMA;5;LYTR;0
2019;3;25;8;E4;LEMA;5;MEEL;0
2019;3;25;8;E4;LEMA;5;MEPO;0
2019;3;25;8;E4;LEMA;5;MESU;0
2019;3;25;8;E4;LEMA;5;PAIN;0
2019;3;25;8;E4;LEMA;5;PLCO;0
2019;3;25;8;E4;LEMA;5;POMA;2
2019;3;25;8;E4;LEMA;5;POMO;0
2019;3;25;8;E4;LEMA;5;PUPA;0
2019;3;25;8;E4;LEMA;5;RAPE;3
2019;3;25;8;E4;LEMA;5;SASO;0
2019;3;25;8;E4;LEMA;5;SCLA;0
2019;3;25;8;E4;LEMA;5;SOAS;0
2019;3;25;8;E4;LEMA;5;SPRU;0
2019;3;25;8;E4;LEMA;5;SUSP;0
2019;3;25;8;E5;LEMA;3;BEMA;0
2019;3;25;8;E5;LEMA;3;CETE;0
2019;3;25;8;E5;LEMA;3;CHFU;5
2019;3;25;8;E5;LEMA;3;CHMI;0
2019;3;25;8;E5;LEMA;3;COSQ;0
2019;3;25;8;E5;LEMA;3;FRPU;0
2019;3;25;8;E5;LEMA;3;HOMA;0
2019;3;25;8;E5;LEMA;3;LEMA;0
2019;3;25;8;E5;LEMA;3;LYTR;0
2019;3;25;8;E5;LEMA;3;MEEL;0
2019;3;25;8;E5;LEMA;3;MEPO;0
2019;3;25;8;E5;LEMA;3;MESU;0
2019;3;25;8;E5;LEMA;3;PAIN;0
2019;3;25;8;E5;LEMA;3;PLCO;0
2019;3;25;8;E5;LEMA;3;POMA;3
2019;3;25;8;E5;LEMA;3;POMO;0
2019;3;25;8;E5;LEMA;3;PUPA;0
2019;3;25;8;E5;LEMA;3;RAPE;6
2019;3;25;8;E5;LEMA;3;SASO;0
2019;3;25;8;E5;LEMA;3;SCLA;0
2019;3;25;8;E5;LEMA;3;SOAS;0
2019;3;25;8;E5;LEMA;3;SPRU;0
2019;3;25;8;E5;LEMA;3;SUSP;0
2019;3;25;8;E6;LEMA;6;BEMA;1
2019;3;25;8;E6;LEMA;6;CETE;0
2019;3;25;8;E6;LEMA;6;CHFU;3
2019;3;25;8;E6;LEMA;6;CHMI;0
2019;3;25;8;E6;LEMA;6;COSQ;0
2019;3;25;8;E6;LEMA;6;FRPU;0
2019;3;25;8;E6;LEMA;6;HOMA;0
2019;3;25;8;E6;LEMA;6;LEMA;0
2019;3;25;8;E6;LEMA;6;LYTR;0
2019;3;25;8;E6;LEMA;6;MEEL;0
2019;3;25;8;E6;LEMA;6;MEPO;0
2019;3;25;8;E6;LEMA;6;MESU;0
2019;3;25;8;E6;LEMA;6;PAIN;0
2019;3;25;8;E6;LEMA;6;PLCO;1
2019;3;25;8;E6;LEMA;6;POMA;5
2019;3;25;8;E6;LEMA;6;POMO;0
2019;3;25;8;E6;LEMA;6;PUPA;0
2019;3;25;8;E6;LEMA;6;RAPE;4
2019;3;25;8;E6;LEMA;6;SASO;0
2019;3;25;8;E6;LEMA;6;SCLA;0
2019;3;25;8;E6;LEMA;6;SOAS;0
2019;3;25;8;E6;LEMA;6;SPRU;0
2019;3;25;8;E6;LEMA;6;SUSP;0
2019;3;25;8;F1;LEMA;3;BEMA;1
2019;3;25;8;F1;LEMA;3;CETE;0
2019;3;25;8;F1;LEMA;3;CHFU;3
2019;3;25;8;F1;LEMA;3;CHMI;0
2019;3;25;8;F1;LEMA;3;COSQ;0
2019;3;25;8;F1;LEMA;3;FRPU;0
2019;3;25;8;F1;LEMA;3;HOMA;0
2019;3;25;8;F1;LEMA;3;LEMA;0
2019;3;25;8;F1;LEMA;3;LYTR;0
2019;3;25;8;F1;LEMA;3;MEEL;0
2019;3;25;8;F1;LEMA;3;MEPO;1
2019;3;25;8;F1;LEMA;3;MESU;0
2019;3;25;8;F1;LEMA;3;PAIN;0
2019;3;25;8;F1;LEMA;3;PLCO;0
2019;3;25;8;F1;LEMA;3;POMA;10
2019;3;25;8;F1;LEMA;3;POMO;0
2019;3;25;8;F1;LEMA;3;PUPA;0
2019;3;25;8;F1;LEMA;3;RAPE;0
2019;3;25;8;F1;LEMA;3;SASO;5
2019;3;25;8;F1;LEMA;3;SCLA;0
2019;3;25;8;F1;LEMA;3;SOAS;0
2019;3;25;8;F1;LEMA;3;SPRU;1
2019;3;25;8;F1;LEMA;3;SUSP;0
2019;3;25;8;F2;LEMA;2;BEMA;2
2019;3;25;8;F2;LEMA;2;CETE;0
2019;3;25;8;F2;LEMA;2;CHFU;0
2019;3;25;8;F2;LEMA;2;CHMI;0
2019;3;25;8;F2;LEMA;2;COSQ;0
2019;3;25;8;F2;LEMA;2;FRPU;0
2019;3;25;8;F2;LEMA;2;HOMA;0
2019;3;25;8;F2;LEMA;2;LEMA;0
2019;3;25;8;F2;LEMA;2;LYTR;0
2019;3;25;8;F2;LEMA;2;MEEL;0
2019;3;25;8;F2;LEMA;2;MEPO;0
2019;3;25;8;F2;LEMA;2;MESU;0
2019;3;25;8;F2;LEMA;2;PAIN;0
2019;3;25;8;F2;LEMA;2;PLCO;0
2019;3;25;8;F2;LEMA;2;POMA;5
2019;3;25;8;F2;LEMA;2;POMO;0
2019;3;25;8;F2;LEMA;2;PUPA;0
2019;3;25;8;F2;LEMA;2;RAPE;0
2019;3;25;8;F2;LEMA;2;SASO;2
2019;3;25;8;F2;LEMA;2;SCLA;0
2019;3;25;8;F2;LEMA;2;SOAS;0
2019;3;25;8;F2;LEMA;2;SPRU;0
2019;3;25;8;F2;LEMA;2;SUSP;0
2019;3;25;8;F4;LEMA;3;BEMA;0
2019;3;25;8;F4;LEMA;3;CETE;1
2019;3;25;8;F4;LEMA;3;CHFU;2
2019;3;25;8;F4;LEMA;3;CHMI;0
2019;3;25;8;F4;LEMA;3;COSQ;0
2019;3;25;8;F4;LEMA;3;FRPU;0
2019;3;25;8;F4;LEMA;3;HOMA;0
2019;3;25;8;F4;LEMA;3;LEMA;2
2019;3;25;8;F4;LEMA;3;LYTR;0
2019;3;25;8;F4;LEMA;3;MEEL;0
2019;3;25;8;F4;LEMA;3;MEPO;0
2019;3;25;8;F4;LEMA;3;MESU;0
2019;3;25;8;F4;LEMA;3;PAIN;0
2019;3;25;8;F4;LEMA;3;PLCO;0
2019;3;25;8;F4;LEMA;3;POMA;10
2019;3;25;8;F4;LEMA;3;POMO;0
2019;3;25;8;F4;LEMA;3;PUPA;0
2019;3;25;8;F4;LEMA;3;RAPE;0
2019;3;25;8;F4;LEMA;3;SASO;0
2019;3;25;8;F4;LEMA;3;SCLA;0
2019;3;25;8;F4;LEMA;3;SOAS;0
2019;3;25;8;F4;LEMA;3;SPRU;0
2019;3;25;8;F4;LEMA;3;SUSP;0
2019;3;25;8;F5;LEMA;5;BEMA;2
2019;3;25;8;F5;LEMA;5;CETE;2
2019;3;25;8;F5;LEMA;5;CHFU;0
2019;3;25;8;F5;LEMA;5;CHMI;0
2019;3;25;8;F5;LEMA;5;COSQ;0
2019;3;25;8;F5;LEMA;5;FRPU;0
2019;3;25;8;F5;LEMA;5;HOMA;0
2019;3;25;8;F5;LEMA;5;LEMA;0
2019;3;25;8;F5;LEMA;5;LYTR;0
2019;3;25;8;F5;LEMA;5;MEEL;0
2019;3;25;8;F5;LEMA;5;MEPO;0
2019;3;25;8;F5;LEMA;5;MESU;2
2019;3;25;8;F5;LEMA;5;PAIN;0
2019;3;25;8;F5;LEMA;5;PLCO;0
2019;3;25;8;F5;LEMA;5;POMA;10
2019;3;25;8;F5;LEMA;5;POMO;0
2019;3;25;8;F5;LEMA;5;PUPA;0
2019;3;25;8;F5;LEMA;5;RAPE;0
2019;3;25;8;F5;LEMA;5;SASO;0
2019;3;25;8;F5;LEMA;5;SCLA;0
2019;3;25;8;F5;LEMA;5;SOAS;0
2019;3;25;8;F5;LEMA;5;SPRU;0
2019;3;25;8;F5;LEMA;5;SUSP;0
2019;3;25;8;F6;LEMA;3;BEMA;0
2019;3;25;8;F6;LEMA;3;CETE;0
2019;3;25;8;F6;LEMA;3;CHFU;2
2019;3;25;8;F6;LEMA;3;CHMI;0
2019;3;25;8;F6;LEMA;3;COSQ;0
2019;3;25;8;F6;LEMA;3;FRPU;0
2019;3;25;8;F6;LEMA;3;HOMA;0
2019;3;25;8;F6;LEMA;3;LEMA;0
2019;3;25;8;F6;LEMA;3;LYTR;0
2019;3;25;8;F6;LEMA;3;MEEL;0
2019;3;25;8;F6;LEMA;3;MEPO;0
2019;3;25;8;F6;LEMA;3;MESU;1
2019;3;25;8;F6;LEMA;3;PAIN;0
2019;3;25;8;F6;LEMA;3;PLCO;0
2019;3;25;8;F6;LEMA;3;POMA;4
2019;3;25;8;F6;LEMA;3;POMO;0
2019;3;25;8;F6;LEMA;3;PUPA;0
2019;3;25;8;F6;LEMA;3;RAPE;0
2019;3;25;8;F6;LEMA;3;SASO;0
2019;3;25;8;F6;LEMA;3;SCLA;0
2019;3;25;8;F6;LEMA;3;SOAS;0
2019;3;25;8;F6;LEMA;3;SPRU;0
2019;3;25;8;F6;LEMA;3;SUSP;0
2019;3;25;9;A1;LEMA;2;BEMA;0
2019;3;25;9;A1;LEMA;2;CETE;0
2019;3;25;9;A1;LEMA;2;CHFU;0
2019;3;25;9;A1;LEMA;2;CHMI;0
2019;3;25;9;A1;LEMA;2;COSQ;0
2019;3;25;9;A1;LEMA;2;FRPU;0
2019;3;25;9;A1;LEMA;2;HOMA;0
2019;3;25;9;A1;LEMA;2;LEMA;1
2019;3;25;9;A1;LEMA;2;LYTR;0
2019;3;25;9;A1;LEMA;2;MEEL;0
2019;3;25;9;A1;LEMA;2;MEPO;1
2019;3;25;9;A1;LEMA;2;MESU;0
2019;3;25;9;A1;LEMA;2;PAIN;0
2019;3;25;9;A1;LEMA;2;PLCO;0
2019;3;25;9;A1;LEMA;2;POMA;10
2019;3;25;9;A1;LEMA;2;POMO;0
2019;3;25;9;A1;LEMA;2;PUPA;0
2019;3;25;9;A1;LEMA;2;RAPE;0
2019;3;25;9;A1;LEMA;2;SASO;0
2019;3;25;9;A1;LEMA;2;SCLA;0
2019;3;25;9;A1;LEMA;2;SOAS;0
2019;3;25;9;A1;LEMA;2;SPRU;0
2019;3;25;9;A1;LEMA;2;SUSP;0
2019;3;25;9;A2;LEMA;2;BEMA;0
2019;3;25;9;A2;LEMA;2;CETE;0
2019;3;25;9;A2;LEMA;2;CHFU;0
2019;3;25;9;A2;LEMA;2;CHMI;0
2019;3;25;9;A2;LEMA;2;COSQ;0
2019;3;25;9;A2;LEMA;2;FRPU;0
2019;3;25;9;A2;LEMA;2;HOMA;0
2019;3;25;9;A2;LEMA;2;LEMA;2
2019;3;25;9;A2;LEMA;2;LYTR;0
2019;3;25;9;A2;LEMA;2;MEEL;2
2019;3;25;9;A2;LEMA;2;MEPO;0
2019;3;25;9;A2;LEMA;2;MESU;0
2019;3;25;9;A2;LEMA;2;PAIN;0
2019;3;25;9;A2;LEMA;2;PLCO;0
2019;3;25;9;A2;LEMA;2;POMA;15
2019;3;25;9;A2;LEMA;2;POMO;0
2019;3;25;9;A2;LEMA;2;PUPA;0
2019;3;25;9;A2;LEMA;2;RAPE;0
2019;3;25;9;A2;LEMA;2;SASO;0
2019;3;25;9;A2;LEMA;2;SCLA;0
2019;3;25;9;A2;LEMA;2;SOAS;0
2019;3;25;9;A2;LEMA;2;SPRU;0
2019;3;25;9;A2;LEMA;2;SUSP;0
2019;3;25;9;A3;LEMA;2;BEMA;0
2019;3;25;9;A3;LEMA;2;CETE;0
2019;3;25;9;A3;LEMA;2;CHFU;0
2019;3;25;9;A3;LEMA;2;CHMI;0
2019;3;25;9;A3;LEMA;2;COSQ;0
2019;3;25;9;A3;LEMA;2;FRPU;0
2019;3;25;9;A3;LEMA;2;HOMA;0
2019;3;25;9;A3;LEMA;2;LEMA;0
2019;3;25;9;A3;LEMA;2;LYTR;0
2019;3;25;9;A3;LEMA;2;MEEL;0
2019;3;25;9;A3;LEMA;2;MEPO;0
2019;3;25;9;A3;LEMA;2;MESU;0
2019;3;25;9;A3;LEMA;2;PAIN;0
2019;3;25;9;A3;LEMA;2;PLCO;0
2019;3;25;9;A3;LEMA;2;POMA;15
2019;3;25;9;A3;LEMA;2;POMO;0
2019;3;25;9;A3;LEMA;2;PUPA;0
2019;3;25;9;A3;LEMA;2;RAPE;0
2019;3;25;9;A3;LEMA;2;SASO;0
2019;3;25;9;A3;LEMA;2;SCLA;0
2019;3;25;9;A3;LEMA;2;SOAS;1
2019;3;25;9;A3;LEMA;2;SPRU;0
2019;3;25;9;A3;LEMA;2;SUSP;0
2019;3;25;9;A6;LEMA;4;BEMA;0
2019;3;25;9;A6;LEMA;4;CETE;0
2019;3;25;9;A6;LEMA;4;CHFU;0
2019;3;25;9;A6;LEMA;4;CHMI;0
2019;3;25;9;A6;LEMA;4;COSQ;0
2019;3;25;9;A6;LEMA;4;FRPU;0
2019;3;25;9;A6;LEMA;4;HOMA;0
2019;3;25;9;A6;LEMA;4;LEMA;1
2019;3;25;9;A6;LEMA;4;LYTR;0
2019;3;25;9;A6;LEMA;4;MEEL;0
2019;3;25;9;A6;LEMA;4;MEPO;0
2019;3;25;9;A6;LEMA;4;MESU;0
2019;3;25;9;A6;LEMA;4;PAIN;0
2019;3;25;9;A6;LEMA;4;PLCO;0
2019;3;25;9;A6;LEMA;4;POMA;10
2019;3;25;9;A6;LEMA;4;POMO;0
2019;3;25;9;A6;LEMA;4;PUPA;0
2019;3;25;9;A6;LEMA;4;RAPE;0
2019;3;25;9;A6;LEMA;4;SASO;0
2019;3;25;9;A6;LEMA;4;SCLA;0
2019;3;25;9;A6;LEMA;4;SOAS;1
2019;3;25;9;A6;LEMA;4;SPRU;0
2019;3;25;9;A6;LEMA;4;SUSP;0
2019;3;25;9;B1;LEMA;4;BEMA;0
2019;3;25;9;B1;LEMA;4;CETE;0
2019;3;25;9;B1;LEMA;4;CHFU;15
2019;3;25;9;B1;LEMA;4;CHMI;0
2019;3;25;9;B1;LEMA;4;COSQ;0
2019;3;25;9;B1;LEMA;4;FRPU;0
2019;3;25;9;B1;LEMA;4;HOMA;0
2019;3;25;9;B1;LEMA;4;LEMA;1
2019;3;25;9;B1;LEMA;4;LYTR;0
2019;3;25;9;B1;LEMA;4;MEEL;0
2019;3;25;9;B1;LEMA;4;MEPO;0
2019;3;25;9;B1;LEMA;4;MESU;0
2019;3;25;9;B1;LEMA;4;PAIN;0
2019;3;25;9;B1;LEMA;4;PLCO;0
2019;3;25;9;B1;LEMA;4;POMA;15
2019;3;25;9;B1;LEMA;4;POMO;0
2019;3;25;9;B1;LEMA;4;PUPA;0
2019;3;25;9;B1;LEMA;4;RAPE;0
2019;3;25;9;B1;LEMA;4;SASO;0
2019;3;25;9;B1;LEMA;4;SCLA;0
2019;3;25;9;B1;LEMA;4;SOAS;0
2019;3;25;9;B1;LEMA;4;SPRU;0
2019;3;25;9;B1;LEMA;4;SUSP;0
2019;3;25;9;B2;LEMA;2;BEMA;0
2019;3;25;9;B2;LEMA;2;CETE;0
2019;3;25;9;B2;LEMA;2;CHFU;5
2019;3;25;9;B2;LEMA;2;CHMI;0
2019;3;25;9;B2;LEMA;2;COSQ;0
2019;3;25;9;B2;LEMA;2;FRPU;0
2019;3;25;9;B2;LEMA;2;HOMA;0
2019;3;25;9;B2;LEMA;2;LEMA;0
2019;3;25;9;B2;LEMA;2;LYTR;0
2019;3;25;9;B2;LEMA;2;MEEL;0
2019;3;25;9;B2;LEMA;2;MEPO;0
2019;3;25;9;B2;LEMA;2;MESU;0
2019;3;25;9;B2;LEMA;2;PAIN;0
2019;3;25;9;B2;LEMA;2;PLCO;0
2019;3;25;9;B2;LEMA;2;POMA;10
2019;3;25;9;B2;LEMA;2;POMO;2
2019;3;25;9;B2;LEMA;2;PUPA;0
2019;3;25;9;B2;LEMA;2;RAPE;0
2019;3;25;9;B2;LEMA;2;SASO;0
2019;3;25;9;B2;LEMA;2;SCLA;0
2019;3;25;9;B2;LEMA;2;SOAS;0
2019;3;25;9;B2;LEMA;2;SPRU;0
2019;3;25;9;B2;LEMA;2;SUSP;0
2019;3;25;9;B3;LEMA;2;BEMA;0
2019;3;25;9;B3;LEMA;2;CETE;0
2019;3;25;9;B3;LEMA;2;CHFU;5
2019;3;25;9;B3;LEMA;2;CHMI;0
2019;3;25;9;B3;LEMA;2;COSQ;0
2019;3;25;9;B3;LEMA;2;FRPU;0
2019;3;25;9;B3;LEMA;2;HOMA;0
2019;3;25;9;B3;LEMA;2;LEMA;0
2019;3;25;9;B3;LEMA;2;LYTR;0
2019;3;25;9;B3;LEMA;2;MEEL;0
2019;3;25;9;B3;LEMA;2;MEPO;0
2019;3;25;9;B3;LEMA;2;MESU;0
2019;3;25;9;B3;LEMA;2;PAIN;0
2019;3;25;9;B3;LEMA;2;PLCO;2
2019;3;25;9;B3;LEMA;2;POMA;5
2019;3;25;9;B3;LEMA;2;POMO;0
2019;3;25;9;B3;LEMA;2;PUPA;0
2019;3;25;9;B3;LEMA;2;RAPE;0
2019;3;25;9;B3;LEMA;2;SASO;0
2019;3;25;9;B3;LEMA;2;SCLA;0
2019;3;25;9;B3;LEMA;2;SOAS;0
2019;3;25;9;B3;LEMA;2;SPRU;0
2019;3;25;9;B3;LEMA;2;SUSP;0
2019;3;25;9;B4;LEMA;2;BEMA;0
2019;3;25;9;B4;LEMA;2;CETE;0
2019;3;25;9;B4;LEMA;2;CHFU;0
2019;3;25;9;B4;LEMA;2;CHMI;0
2019;3;25;9;B4;LEMA;2;COSQ;0
2019;3;25;9;B4;LEMA;2;FRPU;0
2019;3;25;9;B4;LEMA;2;HOMA;0
2019;3;25;9;B4;LEMA;2;LEMA;0
2019;3;25;9;B4;LEMA;2;LYTR;0
2019;3;25;9;B4;LEMA;2;MEEL;1
2019;3;25;9;B4;LEMA;2;MEPO;0
2019;3;25;9;B4;LEMA;2;MESU;0
2019;3;25;9;B4;LEMA;2;PAIN;0
2019;3;25;9;B4;LEMA;2;PLCO;0
2019;3;25;9;B4;LEMA;2;POMA;10
2019;3;25;9;B4;LEMA;2;POMO;0
2019;3;25;9;B4;LEMA;2;PUPA;0
2019;3;25;9;B4;LEMA;2;RAPE;0
2019;3;25;9;B4;LEMA;2;SASO;0
2019;3;25;9;B4;LEMA;2;SCLA;0
2019;3;25;9;B4;LEMA;2;SOAS;3
2019;3;25;9;B4;LEMA;2;SPRU;0
2019;3;25;9;B4;LEMA;2;SUSP;0
2019;3;25;9;B5;LEMA;1;BEMA;0
2019;3;25;9;B5;LEMA;1;CETE;0
2019;3;25;9;B5;LEMA;1;CHFU;0
2019;3;25;9;B5;LEMA;1;CHMI;0
2019;3;25;9;B5;LEMA;1;COSQ;0
2019;3;25;9;B5;LEMA;1;FRPU;0
2019;3;25;9;B5;LEMA;1;HOMA;0
2019;3;25;9;B5;LEMA;1;LEMA;1
2019;3;25;9;B5;LEMA;1;LYTR;0
2019;3;25;9;B5;LEMA;1;MEEL;0
2019;3;25;9;B5;LEMA;1;MEPO;0
2019;3;25;9;B5;LEMA;1;MESU;0
2019;3;25;9;B5;LEMA;1;PAIN;0
2019;3;25;9;B5;LEMA;1;PLCO;1
2019;3;25;9;B5;LEMA;1;POMA;10
2019;3;25;9;B5;LEMA;1;POMO;0
2019;3;25;9;B5;LEMA;1;PUPA;0
2019;3;25;9;B5;LEMA;1;RAPE;0
2019;3;25;9;B5;LEMA;1;SASO;0
2019;3;25;9;B5;LEMA;1;SCLA;0
2019;3;25;9;B5;LEMA;1;SOAS;1
2019;3;25;9;B5;LEMA;1;SPRU;0
2019;3;25;9;B5;LEMA;1;SUSP;0
2019;3;25;9;B6;LEMA;2;BEMA;0
2019;3;25;9;B6;LEMA;2;CETE;1
2019;3;25;9;B6;LEMA;2;CHFU;0
2019;3;25;9;B6;LEMA;2;CHMI;0
2019;3;25;9;B6;LEMA;2;COSQ;0
2019;3;25;9;B6;LEMA;2;FRPU;0
2019;3;25;9;B6;LEMA;2;HOMA;0
2019;3;25;9;B6;LEMA;2;LEMA;0
2019;3;25;9;B6;LEMA;2;LYTR;0
2019;3;25;9;B6;LEMA;2;MEEL;0
2019;3;25;9;B6;LEMA;2;MEPO;0
2019;3;25;9;B6;LEMA;2;MESU;0
2019;3;25;9;B6;LEMA;2;PAIN;0
2019;3;25;9;B6;LEMA;2;PLCO;2
2019;3;25;9;B6;LEMA;2;POMA;10
2019;3;25;9;B6;LEMA;2;POMO;0
2019;3;25;9;B6;LEMA;2;PUPA;0
2019;3;25;9;B6;LEMA;2;RAPE;0
2019;3;25;9;B6;LEMA;2;SASO;0
2019;3;25;9;B6;LEMA;2;SCLA;0
2019;3;25;9;B6;LEMA;2;SOAS;2
2019;3;25;9;B6;LEMA;2;SPRU;0
2019;3;25;9;B6;LEMA;2;SUSP;0
2019;3;25;9;C1;LEMA;1;BEMA;0
2019;3;25;9;C1;LEMA;1;CETE;0
2019;3;25;9;C1;LEMA;1;CHFU;5
2019;3;25;9;C1;LEMA;1;CHMI;0
2019;3;25;9;C1;LEMA;1;COSQ;0
2019;3;25;9;C1;LEMA;1;FRPU;0
2019;3;25;9;C1;LEMA;1;HOMA;0
2019;3;25;9;C1;LEMA;1;LEMA;0
2019;3;25;9;C1;LEMA;1;LYTR;0
2019;3;25;9;C1;LEMA;1;MEEL;0
2019;3;25;9;C1;LEMA;1;MEPO;0
2019;3;25;9;C1;LEMA;1;MESU;0
2019;3;25;9;C1;LEMA;1;PAIN;0
2019;3;25;9;C1;LEMA;1;PLCO;1
2019;3;25;9;C1;LEMA;1;POMA;10
2019;3;25;9;C1;LEMA;1;POMO;0
2019;3;25;9;C1;LEMA;1;PUPA;0
2019;3;25;9;C1;LEMA;1;RAPE;0
2019;3;25;9;C1;LEMA;1;SASO;0
2019;3;25;9;C1;LEMA;1;SCLA;0
2019;3;25;9;C1;LEMA;1;SOAS;0
2019;3;25;9;C1;LEMA;1;SPRU;0
2019;3;25;9;C1;LEMA;1;SUSP;0
2019;3;25;9;C2;LEMA;1;BEMA;0
2019;3;25;9;C2;LEMA;1;CETE;0
2019;3;25;9;C2;LEMA;1;CHFU;10
2019;3;25;9;C2;LEMA;1;CHMI;0
2019;3;25;9;C2;LEMA;1;COSQ;0
2019;3;25;9;C2;LEMA;1;FRPU;0
2019;3;25;9;C2;LEMA;1;HOMA;5
2019;3;25;9;C2;LEMA;1;LEMA;0
2019;3;25;9;C2;LEMA;1;LYTR;0
2019;3;25;9;C2;LEMA;1;MEEL;0
2019;3;25;9;C2;LEMA;1;MEPO;0
2019;3;25;9;C2;LEMA;1;MESU;0
2019;3;25;9;C2;LEMA;1;PAIN;0
2019;3;25;9;C2;LEMA;1;PLCO;2
2019;3;25;9;C2;LEMA;1;POMA;10
2019;3;25;9;C2;LEMA;1;POMO;0
2019;3;25;9;C2;LEMA;1;PUPA;0
2019;3;25;9;C2;LEMA;1;RAPE;0
2019;3;25;9;C2;LEMA;1;SASO;0
2019;3;25;9;C2;LEMA;1;SCLA;0
2019;3;25;9;C2;LEMA;1;SOAS;0
2019;3;25;9;C2;LEMA;1;SPRU;0
2019;3;25;9;C2;LEMA;1;SUSP;0
2019;3;25;9;C3;LEMA;2;BEMA;0
2019;3;25;9;C3;LEMA;2;CETE;0
2019;3;25;9;C3;LEMA;2;CHFU;2
2019;3;25;9;C3;LEMA;2;CHMI;0
2019;3;25;9;C3;LEMA;2;COSQ;0
2019;3;25;9;C3;LEMA;2;FRPU;0
2019;3;25;9;C3;LEMA;2;HOMA;0
2019;3;25;9;C3;LEMA;2;LEMA;0
2019;3;25;9;C3;LEMA;2;LYTR;0
2019;3;25;9;C3;LEMA;2;MEEL;1
2019;3;25;9;C3;LEMA;2;MEPO;0
2019;3;25;9;C3;LEMA;2;MESU;0
2019;3;25;9;C3;LEMA;2;PAIN;0
2019;3;25;9;C3;LEMA;2;PLCO;1
2019;3;25;9;C3;LEMA;2;POMA;5
2019;3;25;9;C3;LEMA;2;POMO;0
2019;3;25;9;C3;LEMA;2;PUPA;0
2019;3;25;9;C3;LEMA;2;RAPE;0
2019;3;25;9;C3;LEMA;2;SASO;0
2019;3;25;9;C3;LEMA;2;SCLA;0
2019;3;25;9;C3;LEMA;2;SOAS;1
2019;3;25;9;C3;LEMA;2;SPRU;0
2019;3;25;9;C3;LEMA;2;SUSP;0
2019;3;25;9;C4;LEMA;1;BEMA;0
2019;3;25;9;C4;LEMA;1;CETE;0
2019;3;25;9;C4;LEMA;1;CHFU;0
2019;3;25;9;C4;LEMA;1;CHMI;0
2019;3;25;9;C4;LEMA;1;COSQ;0
2019;3;25;9;C4;LEMA;1;FRPU;0
2019;3;25;9;C4;LEMA;1;HOMA;2
2019;3;25;9;C4;LEMA;1;LEMA;0
2019;3;25;9;C4;LEMA;1;LYTR;0
2019;3;25;9;C4;LEMA;1;MEEL;0
2019;3;25;9;C4;LEMA;1;MEPO;0
2019;3;25;9;C4;LEMA;1;MESU;0
2019;3;25;9;C4;LEMA;1;PAIN;0
2019;3;25;9;C4;LEMA;1;PLCO;0
2019;3;25;9;C4;LEMA;1;POMA;8
2019;3;25;9;C4;LEMA;1;POMO;0
2019;3;25;9;C4;LEMA;1;PUPA;0
2019;3;25;9;C4;LEMA;1;RAPE;0
2019;3;25;9;C4;LEMA;1;SASO;0
2019;3;25;9;C4;LEMA;1;SCLA;0
2019;3;25;9;C4;LEMA;1;SOAS;1
2019;3;25;9;C4;LEMA;1;SPRU;0
2019;3;25;9;C4;LEMA;1;SUSP;0
2019;3;25;9;C5;LEMA;1;BEMA;0
2019;3;25;9;C5;LEMA;1;CETE;0
2019;3;25;9;C5;LEMA;1;CHFU;3
2019;3;25;9;C5;LEMA;1;CHMI;0
2019;3;25;9;C5;LEMA;1;COSQ;0
2019;3;25;9;C5;LEMA;1;FRPU;0
2019;3;25;9;C5;LEMA;1;HOMA;0
2019;3;25;9;C5;LEMA;1;LEMA;1
2019;3;25;9;C5;LEMA;1;LYTR;0
2019;3;25;9;C5;LEMA;1;MEEL;0
2019;3;25;9;C5;LEMA;1;MEPO;0
2019;3;25;9;C5;LEMA;1;MESU;0
2019;3;25;9;C5;LEMA;1;PAIN;0
2019;3;25;9;C5;LEMA;1;PLCO;0
2019;3;25;9;C5;LEMA;1;POMA;10
2019;3;25;9;C5;LEMA;1;POMO;0
2019;3;25;9;C5;LEMA;1;PUPA;0
2019;3;25;9;C5;LEMA;1;RAPE;0
2019;3;25;9;C5;LEMA;1;SASO;0
2019;3;25;9;C5;LEMA;1;SCLA;0
2019;3;25;9;C5;LEMA;1;SOAS;1
