Day;Month;Year;Plot;Subplot;Group;Order;Superfamily;Family;Species;ID;G_F;Visits;ID2;Plant_Simple;num.plantas;Fruit;Seed
NA;NA;NA;4;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;15;0;0
NA;NA;NA;4;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;12;0;0
NA;NA;NA;4;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;411;1;23
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;21;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;5;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;1;3;228
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;411;1;23
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;11;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;3;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;4;6;456
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;211;1;23
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;4;2;128
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;5;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;51;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;12;2;152
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;371;1;23
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;31;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;21;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;D2;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;3;3;228
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;381;1;23
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;9;2;128
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;21;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;5;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;D3;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;2;2;152
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;351;1;23
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;15;4;256
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;15;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;4;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;D4;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;2;2;152
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;411;1;23
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;15;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;5;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;D5;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;411;1;23
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;11;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;2;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;7;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;D6;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;2;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;7;5;380
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;221;1;23
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;5;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;61;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;E1;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;16;7;532
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;351;1;23
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;2;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;21;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;25;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;E2;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;8;4;304
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;361;1;23
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;25;12;768
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;110;110
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;25;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;15;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;2;0;0
NA;NA;NA;4;E3;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;4;2;152
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;381;1;23
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;120;120
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;31;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;3;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;E4;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;351;1;23
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;21;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;6;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;E5;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;4;6;456
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;381;1;23
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;5;3;192
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;11;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;7;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;E6;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;16;5;380
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;251;1;23
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;2;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;41;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;1;0;0
NA;NA;NA;4;F1;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;4;F2;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;4;F2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;1;0;0
NA;NA;NA;4;F2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;1;2;152
NA;NA;NA;4;F2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;4;F2;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
